1500,78,1483,"",1,PyTom,2008-02-16 06:10:50+00,0,0,1001,
1502,442,1485,"",1,PyTom,2008-02-18 16:22:13+00,0,0,2372,
1503,733,1486,/* Defining new Layouts */,1,PyTom,2008-02-18 16:26:29+00,0,0,8381,
1504,481,1487,"",1,PyTom,2008-02-18 16:51:27+00,0,0,707,
1506,198,1489,/* Crimson Editor usage notes */,0,194.50.78.246,2008-02-20 15:14:41+00,0,0,5924,
1508,1089,1491,New page: ''This page intentionally left blank and protected.'',1,PyTom,2008-02-21 16:17:14+00,0,0,53,
1509,1089,1491,"Protected ""[[community/w/w/index.php]]"" [edit=sysop:move=sysop]",1,PyTom,2008-02-21 16:17:23+00,1,0,,
1510,610,1492,"",1,PyTom,2008-02-21 21:14:04+00,0,0,679,
1511,743,1493,/* layout.classic_load_save */,0,89.172.228.7,2008-02-22 11:50:38+00,0,0,1121,
1512,574,1494,/* Window Properties */  doc clipping,1,PyTom,2008-02-22 15:57:08+00,0,0,16900,
1513,522,1495,"/* Variable List */ fix typo, add a minor crossref",10,Chronoluminaire,2008-02-22 18:06:58+00,1,0,2715,
1514,78,1496,"clarify that ""W"" is for capital W, and ""w"" for lowercase",10,Chronoluminaire,2008-02-23 14:38:58+00,0,0,978,
1515,590,1497,fix bugs in the example,10,Chronoluminaire,2008-02-23 17:01:49+00,0,0,2309,
1516,49,1498,/* Property Prefixes */ couple of minor text layout fixes,10,Chronoluminaire,2008-02-23 18:21:27+00,1,0,5909,
1517,442,1499,clarify what happens when clicked is None,10,Chronoluminaire,2008-02-23 18:34:20+00,1,0,2462,
1518,486,1500,/* User Interface */ link to the Tile and Unit Engines,10,Chronoluminaire,2008-02-23 21:07:46+00,0,0,2936,
1519,1090,1501,preliminary / incomplete doc,10,Chronoluminaire,2008-02-23 21:09:20+00,0,0,3503,
1520,1091,1502,preliminary / incomplete tutorial,10,Chronoluminaire,2008-02-23 21:09:33+00,0,0,4334,
1521,1092,1503,very preliminary first chunk of tutorial,10,Chronoluminaire,2008-02-23 21:09:45+00,0,0,2922,
1522,188,1504,"further replacements of ""#"" with ""1.""",10,Chronoluminaire,2008-02-24 15:14:21+00,1,0,2560,
1523,593,1505,"further replacements of ""#"" with ""1.""",10,Chronoluminaire,2008-02-24 15:18:01+00,1,0,479,
1524,155,1506,"further replacements of ""#"" with ""1.""",10,Chronoluminaire,2008-02-24 15:18:14+00,1,0,557,
1525,101,1507,"further replacements of ""#"" with ""1.""",10,Chronoluminaire,2008-02-24 15:18:24+00,1,0,721,
1526,568,1508,"further replacements of ""#"" with ""1.""",10,Chronoluminaire,2008-02-24 15:18:36+00,1,0,270,
1527,406,1509,"further replacements of ""#"" with ""1.""",10,Chronoluminaire,2008-02-24 15:18:45+00,1,0,271,
1528,458,1510,"further replacements of ""#"" with ""1.""",10,Chronoluminaire,2008-02-24 15:18:53+00,1,0,1123,
1529,560,1511,"/* ui.imagebutton */ doc the images for other supported states, and attempt to explain what ""idle"", ""hover"", ""insensitive"", ""activate"" and ""selected"" mean",10,Chronoluminaire,2008-02-24 15:37:52+00,1,0,2175,
1530,1093,1512,"create a ""Property"" template, identical to {{var}} but with ""Property"" instead of ""Variable"". Hope this is OK.",10,Chronoluminaire,2008-02-25 02:02:28+00,1,0,40,
1531,1094,1513,"full documentation for the Tile Engine, although still effectively pre-release since I haven't released it yet",10,Chronoluminaire,2008-02-25 02:55:23+00,0,0,8410,
1532,1095,1514,"v0.9 pre-release of the Tile Engine, source code only. The proper release will include template cursors, sample tiles, and so on.",10,Chronoluminaire,2008-02-25 03:10:16+00,0,0,129,
1533,1090,1515,download link,10,Chronoluminaire,2008-02-25 03:12:33+00,0,0,3678,
1534,1095,1514,"uploaded a new version of ""[[Image:tileengine.rpy]]""",10,Chronoluminaire,2008-02-25 03:14:28+00,0,0,,
1535,1090,1516,/* Where can I get them? */ fix link,10,Chronoluminaire,2008-02-25 03:14:46+00,1,0,3651,
1536,427,1517,crossref link,10,Chronoluminaire,2008-02-25 10:44:44+00,1,0,450,
1537,173,1518,funcref link to DynamicCharacter,10,Chronoluminaire,2008-02-25 10:45:32+00,1,0,1735,
1538,1091,1519,updates and expansions,10,Chronoluminaire,2008-02-25 16:00:33+00,1,0,6168,
1539,775,1520,"explanatory intro, & include the phrase ""imagebutton"" so that searches on that term will find this page. Please check the text for correctness.",10,Chronoluminaire,2008-02-26 15:09:36+00,0,0,1226,
1540,1096,1521,"New page: ==Summary== This code allows using any arbitrary text tag within say and menu statements and, with some extra coding, UI widgets. Due to its nature, you'll need some programming skills to ...",17,Herenvardo,2008-02-27 20:08:49+00,0,0,13372,
1541,486,1522,/* Miscellaneous */,17,Herenvardo,2008-02-27 20:11:53+00,1,0,2962,
1542,194,1523,/* Details */,0,84.152.188.31,2008-02-28 10:10:06+00,0,0,30514,
1543,1092,1524,add a new section; still incomplete,10,Chronoluminaire,2008-02-28 17:53:56+00,0,0,10480,
1544,1091,1525,/* Define the tiles and map */,0,138.78.100.71,2008-02-28 18:30:27+00,0,0,6186,
1863,391,1839,pYojVrOnNDo,0,78.129.202.17,2008-05-04 03:35:15+00,0,0,3809,
1545,1092,1526,finish the Actions tutorial,10,Chronoluminaire,2008-02-28 23:02:20+00,1,0,11961,
1546,776,1527,typo,10,Chronoluminaire,2008-03-01 01:00:46+00,1,0,479,
1547,1092,1528,new section on configuring the look-and-feel,10,Chronoluminaire,2008-03-01 01:02:45+00,0,0,15360,
1548,466,1529,/* Ren'Py Games 76+ */,6,DaFool,2008-03-01 03:17:00+00,0,0,7543,
1549,466,1530,/* 90. Project SVN */,6,DaFool,2008-03-01 03:17:19+00,0,0,7546,
1550,1097,1531,"",6,DaFool,2008-03-01 03:18:17+00,0,0,0,
1551,466,1532,/* 90. Project SVN */,6,DaFool,2008-03-01 03:19:28+00,0,0,7528,
1552,466,1533,/* Ren'Py Games 76+ */,6,DaFool,2008-03-01 03:19:53+00,0,0,7529,
1553,416,1534,/* Games 76+ */,6,DaFool,2008-03-01 03:22:43+00,0,0,3667,
1554,1091,1535,/* Click Sprites */,10,Chronoluminaire,2008-03-01 03:57:37+00,1,0,6334,
1555,1090,1536,restrictions,10,Chronoluminaire,2008-03-01 04:22:34+00,1,0,4261,
1556,466,1537,/* Ren'Py Games 76+ */,6,DaFool,2008-03-01 09:23:33+00,0,0,7919,
1557,1098,1538,"",6,DaFool,2008-03-01 09:24:13+00,0,0,0,
1558,416,1539,/* Games 76+ */,6,DaFool,2008-03-01 09:25:02+00,0,0,3695,
1559,1091,1540,updated property names,10,Chronoluminaire,2008-03-01 14:20:34+00,1,0,6123,
1560,1099,1541,"New page: Hi, This is F.M./Angelic Alchemey and I just wanted to thankyou for putting my little game up!! ^^",0,24.121.120.247,2008-03-01 21:50:41+00,0,0,98,
1561,1099,1542,Removing all content from page,0,24.121.120.247,2008-03-01 21:57:38+00,0,0,0,
1562,1090,1543,/* Known bugs */ couple of fixes,10,Chronoluminaire,2008-03-03 23:46:24+00,1,0,3913,
1563,171,1544,"",0,24.47.49.222,2008-03-07 05:12:53+00,0,0,833,
1564,167,1545,"",1,PyTom,2008-03-07 08:28:50+00,0,0,2302,
1565,1091,1546,/* Define the tiles and map */,0,85.211.228.21,2008-03-07 17:31:33+00,0,0,6123,
1566,466,1547,/* Ren'Py Games 76+ */,6,DaFool,2008-03-09 14:12:10+00,0,0,8332,
1567,1100,1548,"",6,DaFool,2008-03-09 14:13:48+00,0,0,0,
1568,416,1549,/* Games 76+ */,6,DaFool,2008-03-09 14:14:55+00,0,0,3724,
1569,1101,1550,"Version 1.0 of the TileEngine and UnitEngine, including demos",10,Chronoluminaire,2008-03-09 17:10:14+00,0,0,61,
1570,1102,1551,"Version 1.0 of the TileEngine, by chronoluminaire.",10,Chronoluminaire,2008-03-09 17:12:07+00,0,0,50,
1571,1103,1552,"Version 1.0 of the UnitEngine, by chronoluminaire.",10,Chronoluminaire,2008-03-09 17:12:32+00,0,0,50,
1572,1101,1550,"uploaded a new version of ""[[Image:TileEngine and UnitEngine v1.0 game.zip]]""",10,Chronoluminaire,2008-03-09 17:24:12+00,0,0,,
1573,1090,1553,download links,10,Chronoluminaire,2008-03-09 17:34:29+00,0,0,4570,
1574,1104,1554,put the file in a URL matching the TileEngine one,10,Chronoluminaire,2008-03-09 17:44:57+00,0,0,49,
1575,1090,1555,/* Where can I get them? */ fix links,10,Chronoluminaire,2008-03-09 17:46:51+00,1,0,4572,
1576,452,1556,"",1,PyTom,2008-03-10 00:37:04+00,0,0,3181,
1577,452,1557,/* Functions */,0,24.47.49.222,2008-03-10 01:12:50+00,0,0,3170,
1578,118,1558,"",0,24.47.49.222,2008-03-10 01:13:03+00,0,0,475,
1579,722,1559,"",0,24.47.49.222,2008-03-10 01:16:37+00,0,0,5,
1580,1105,1560,"New page: <noinclude> = renpy.pop_return = </noinclude> {{func|n=renpy.pop_return|p=}}  This pops a level off of the return stack, restoring the values of dynamic variables as it does, but not retur...",0,24.47.49.222,2008-03-10 01:20:08+00,0,0,600,
1581,477,1561,added old.,0,24.47.49.222,2008-03-10 01:23:42+00,0,0,4039,
1582,473,1562,"",0,24.47.49.222,2008-03-10 01:25:57+00,0,0,1354,
1583,473,1563,"",0,24.47.49.222,2008-03-10 01:26:56+00,0,0,1370,
1584,1106,1564,"New page: <noinclude> = Ren'Py 6.6.1 ""T-Minus"" = </noinclude>  {{prerelease}}  Ren'Py 6.6.1 ""T-Minus"" was released on March xx, 2008. The main distributions are:  * [http://www.renpy.org/dl/6.6.1/re...",1,PyTom,2008-03-10 17:22:46+00,0,0,4755,
1585,1106,1565,"",1,PyTom,2008-03-10 17:22:54+00,0,0,4754,
1586,1106,1566,"",1,PyTom,2008-03-10 17:23:17+00,0,0,4753,
1587,777,1567,"",1,PyTom,2008-03-10 17:24:12+00,0,0,7274,
1588,1107,1568,"New page: = Translations =  This page contains translations of the Ren'Py interface into various languages. To contribute a new translation, please make a copy of the [[../English/]] page, then edit...",1,PyTom,2008-03-10 17:54:15+00,0,0,697,
1589,1108,1569,"New page: <source lang=""rpy""> init:      # Translatable strings found in common/00library.rpy      $ library.translations[u'Skip Mode'] = u'Skip Mode'     $ library.translations[u'Fast Skip Mode'] =...",1,PyTom,2008-03-10 17:54:52+00,0,0,5220,
1590,170,1570,"",1,PyTom,2008-03-10 17:55:28+00,0,0,817,
1592,1094,1572,updates and expansions,10,Chronoluminaire,2008-03-11 14:09:29+00,0,0,11620,
1593,1094,1573,fix,10,Chronoluminaire,2008-03-11 14:26:06+00,1,0,11585,
1594,1110,1574,UnitEngine documentation at last,10,Chronoluminaire,2008-03-11 15:12:17+00,0,0,29903,
1595,777,1575,"/* Ren'Py 6.6.0 ""Layouts and themes and bears, oh my."" */",1,PyTom,2008-03-12 04:16:12+00,0,0,7274,
1596,777,1576,/* Known Issues */,1,PyTom,2008-03-12 04:16:29+00,0,0,7276,
1597,1106,1577,"",1,PyTom,2008-03-12 04:18:24+00,0,0,4827,
1598,1106,1578,"",1,PyTom,2008-03-12 04:18:54+00,0,0,4819,
1599,196,1579,"",0,66.183.64.205,2008-03-12 04:39:41+00,0,0,8097,
1600,486,1580,/* Miscellaneous */,1,PyTom,2008-03-12 04:43:38+00,0,0,2982,
1602,364,364,"uploaded a new version of ""[[Image:new gallery.rpy]]""",1,PyTom,2008-03-12 04:45:12+00,0,0,,
1604,1090,1583,/* Where can I get them? */ more download links,10,Chronoluminaire,2008-03-12 11:32:02+00,1,0,5051,
1605,1090,1584,/* Where can I get them? */ fix links,10,Chronoluminaire,2008-03-12 11:32:44+00,1,0,5015,
1606,196,1585,"",0,83.240.85.143,2008-03-12 21:10:51+00,0,0,6588,
1607,1111,1586,"New page: I flipped the admin bit for you, as you seem to know what you're doing when it comes to MediaWiki and wikis in general. ~~~~",1,PyTom,2008-03-13 06:02:59+00,0,0,171,
1608,170,1587,"Japanese link seems to be dead, sadly. Removing it, unless anyone knows where it can be found.",10,Chronoluminaire,2008-03-13 09:22:18+00,0,0,739,
1610,24,1589,fdpnXFAyrIwxXbUTq,0,222.220.18.92,2008-03-13 22:56:39+00,0,0,187,
1613,24,1592,Reverted edits by [[Special:Contributions/222.220.18.92|222.220.18.92]] ([[User talk:222.220.18.92|Talk]]); changed back to last version by [[User:PyTom|PyTom]],10,Chronoluminaire,2008-03-14 12:30:50+00,1,0,31,
1614,24,1593,fix redirect,10,Chronoluminaire,2008-03-14 12:47:32+00,1,0,30,
1615,1111,1594,"",10,Chronoluminaire,2008-03-14 12:49:54+00,0,0,338,
1864,391,1840,mdmglTMNGjeXd,0,78.129.202.17,2008-05-04 04:08:18+00,0,0,3549,
1616,1115,1595,New page: <noinclude> = renpy.in_rollback = </noinclude> {{func|n=renpy.in_rollback|p=}}  Returns true if rollback is currently occuring. Note that rollback may end if you do something overly differ...,1,PyTom,2008-03-15 16:57:35+00,0,0,397,
1617,1116,1596,New page: Functions added in 6.6.1,1,PyTom,2008-03-15 16:57:49+00,0,0,24,
1618,1106,1597,"",1,PyTom,2008-03-15 16:59:07+00,0,0,4911,
1619,1106,1598,released,1,PyTom,2008-03-15 17:08:42+00,0,0,4896,
1620,724,1599,"",1,PyTom,2008-03-15 17:09:16+00,0,0,388,
1621,142,1600,"",1,PyTom,2008-03-15 17:10:04+00,0,0,6578,
1622,586,1601,"",1,PyTom,2008-03-17 16:11:34+00,0,0,501,
1623,466,1602,/* 91. Be My Master */,6,DaFool,2008-03-18 09:43:12+00,0,0,8366,
1624,1096,1603,/* The parser */,0,89.172.237.36,2008-03-18 23:52:25+00,0,0,13384,
1625,1096,1604,/* The parser */,0,89.172.237.36,2008-03-18 23:53:21+00,0,0,13388,
1626,1096,1605,/* Usage example */,0,89.172.237.36,2008-03-18 23:54:32+00,0,0,13403,
1627,1106,1606,right-click fix,1,PyTom,2008-03-26 17:40:21+00,0,0,5032,
1628,1117,1607,"",1,PyTom,2008-03-26 17:40:46+00,0,0,0,
1629,1106,1608,/* Known Issues */,1,PyTom,2008-03-26 17:41:02+00,0,0,5047,
1630,1106,1609,"",1,PyTom,2008-03-26 17:44:50+00,0,0,5065,
1632,1118,1611,"",1,PyTom,2008-03-26 23:05:08+00,0,0,0,
1634,486,1613,/* Miscellaneous */,1,PyTom,2008-03-28 21:51:12+00,0,0,3024,
1635,1106,1614,Fix,1,PyTom,2008-03-29 11:29:16+00,0,0,5430,
1636,1120,1615,"",1,PyTom,2008-03-29 11:29:59+00,0,0,0,
1639,1122,1618,"New page: This is a nifty effect that I saw in Fate/stay night, so I wanted to replicate it in Ren'py. While I may have not replicated it exactly, it will surely add some flavor to your VNs if you u...",0,89.172.207.53,2008-03-30 10:08:30+00,0,0,3517,
1640,1122,1619,"",0,89.172.207.53,2008-03-30 10:08:56+00,0,0,3537,
1641,1122,1620,"",0,89.172.207.53,2008-03-30 10:10:07+00,0,0,3536,
1642,1122,1621,"",0,89.172.207.53,2008-03-30 10:10:40+00,0,0,3550,
1643,486,1622,/* Special Effects */,0,89.172.207.53,2008-03-30 10:12:41+00,0,0,3118,
1644,1122,1623,"",0,89.172.207.53,2008-03-30 10:30:25+00,0,0,3772,
1645,1122,1624,"",0,89.172.207.53,2008-03-30 10:30:44+00,0,0,3777,
1646,1122,1625,"",0,124.13.182.184,2008-03-30 11:38:34+00,0,0,3601,
1647,1122,1626,"",0,124.13.182.184,2008-03-30 11:41:32+00,0,0,3648,
1648,1122,1627,"",0,124.13.182.184,2008-03-30 11:42:43+00,0,0,3664,
1649,1122,1628,"",0,124.13.182.184,2008-03-30 11:44:06+00,0,0,3676,
1650,1122,1629,reply,1,PyTom,2008-03-31 01:50:28+00,0,0,3774,
1651,1122,1630,"",0,193.198.70.48,2008-03-31 11:33:37+00,0,0,3955,
1652,1122,1631,"",0,193.198.70.48,2008-03-31 15:41:30+00,0,0,4086,
1653,123,1632,"changed it from 'stop music' to 'stop sound', to avoid confusion. You showed us how to stop music about five lines earlier ; )",0,202.7.166.182,2008-03-31 21:47:30+00,0,0,1233,
1654,1123,1633,"",5,000,2008-04-01 08:58:24+00,0,0,0,
1655,466,1634,/* Ren'Py Games 76+ */,5,000,2008-04-01 09:10:05+00,0,0,8967,
1656,466,1635,/* 93. TO&HI: Вспомнить всё. Викторина на выживание */,5,000,2008-04-01 09:10:56+00,0,0,8962,
1657,1124,1636,"",5,000,2008-04-01 09:14:11+00,0,0,0,
1658,466,1637,/* 93. TO&HI: Вспомнить всё. Викторина на выживание */,5,000,2008-04-01 09:14:39+00,0,0,8970,
1659,466,1638,/* 93. TO&HI: Вспомнить всё. Викторина на выживание */,5,000,2008-04-01 09:15:15+00,0,0,8969,
1660,466,1639,/* 93. TO&HI: Вспомнить всё. Викторина на выживание */,5,000,2008-04-01 09:21:06+00,0,0,8969,
1661,1122,1640,"",0,89.172.204.236,2008-04-01 10:30:14+00,0,0,4229,
1662,466,1641,"",1,PyTom,2008-04-01 13:16:29+00,0,0,8925,
1663,416,1642,"",1,PyTom,2008-04-01 13:16:54+00,0,0,3816,
1664,466,1643,"",1,PyTom,2008-04-01 16:02:15+00,0,0,8929,
1665,466,1644,/* Ren'Py Games 76+ */,6,DaFool,2008-04-02 16:05:26+00,0,0,10597,
1666,1125,1645,"",6,DaFool,2008-04-02 16:06:10+00,0,0,0,
1667,1126,1646,"",6,DaFool,2008-04-02 16:07:13+00,0,0,0,
1668,1127,1647,"",6,DaFool,2008-04-02 16:08:05+00,0,0,0,
1669,416,1648,/* Games 76+ */,6,DaFool,2008-04-02 16:09:19+00,0,0,3932,
1670,466,1649,/* 94. Real Life: A Bishoujo Adventure */,0,203.76.219.77,2008-04-02 16:13:10+00,0,0,10595,
1671,466,1650,/* Ren'Py Games 76+ */,0,203.76.219.77,2008-04-02 16:13:38+00,0,0,10596,
1672,1128,1651,"",23,RidleyWright,2008-04-02 18:29:21+00,0,0,0,
1673,466,1652,"",23,RidleyWright,2008-04-02 18:52:20+00,0,0,10969,
1674,416,1653,"",23,RidleyWright,2008-04-02 18:54:51+00,0,0,3966,
1675,466,1654,"",23,RidleyWright,2008-04-02 19:01:18+00,1,0,10966,
1676,466,1655,/* 97. Tokyo Conspiration */,0,201.27.114.117,2008-04-03 03:32:01+00,0,0,10960,
1677,466,1656,/* 93. TO&HI: Вспомнить всё. Викторина на выживание */,5,000,2008-04-03 05:46:59+00,0,0,10958,
1678,1129,1657,Sound files,24,Vlint,2008-04-03 06:56:59+00,0,0,157,
1679,1129,1658,New section: [[Talk:renpy/doc/reference/Obfuscating Your Game#Reasons to obfuscate media|Reasons to obfuscate media]],24,Vlint,2008-04-03 06:59:51+00,0,0,536,
1680,1130,1659,Ren'Py 6.6.1 Russian localization,5,000,2008-04-03 11:32:12+00,0,0,33,
1681,1129,1660,replies,10,Chronoluminaire,2008-04-03 12:32:04+00,0,0,1335,
1682,466,1661,/* Ren'Py Games 76+ */,6,DaFool,2008-04-03 15:47:58+00,0,0,11852,
1683,466,1662,/* Ren'Py Games 76+ */,6,DaFool,2008-04-03 15:49:16+00,0,0,11861,
1684,1131,1663,"",6,DaFool,2008-04-03 15:51:22+00,0,0,0,
1685,1132,1664,"",6,DaFool,2008-04-03 15:52:01+00,0,0,0,
1686,416,1665,/* Games 76+ */,6,DaFool,2008-04-03 15:53:16+00,0,0,4023,
1687,466,1666,/* Ren'Py Games 76+ */,0,203.76.213.139,2008-04-03 16:01:05+00,0,0,11882,
1688,466,1667,/* Ren'Py Games 76+ */,0,203.76.213.139,2008-04-03 16:05:26+00,0,0,11883,
1689,1133,1668,Ren'Py Getting Started Tutorial on Russian,5,000,2008-04-03 16:07:00+00,0,0,42,
1865,391,1841,WLtCAjnqFE,0,78.129.202.17,2008-05-04 04:41:36+00,0,0,3609,
1690,1134,1669,New page: = Движок визуальных новелл Ren'Py =  Добро пожаловать на русскую страничку Ren'Py -- движка для создания визуа...,5,000,2008-04-03 16:29:43+00,0,0,4618,
1691,1135,1670,Example VN created for Getting Started Tutorial to Russian Localization of Ren'Py.,5,000,2008-04-03 18:01:45+00,0,0,82,
1692,1134,1671,/* Документация */,5,000,2008-04-03 18:46:41+00,0,0,4699,
1693,1134,1672,/* Движок визуальных новелл Ren'Py */,5,000,2008-04-04 04:42:53+00,0,0,4697,
1694,1129,1673,/* Sound files */,1,PyTom,2008-04-04 05:00:17+00,0,0,1492,
1695,1136,1674,"",5,000,2008-04-04 08:06:14+00,0,0,0,
1696,1136,1674,"uploaded a new version of ""[[Image:VN Lesson pt1-linux-x86.tar.bz2]]""",5,000,2008-04-04 08:09:43+00,0,0,,
1697,1137,1675,"",5,000,2008-04-04 09:39:29+00,0,0,0,
1698,1134,1676,/* Документация */,5,000,2008-04-04 09:39:48+00,0,0,4839,
1699,1130,1659,"uploaded a new version of ""[[Image:Renpy-6.6.1 rus.rar]]"": Ren'Py 6.6.1 Russian",5,000,2008-04-04 13:57:22+00,0,0,,
1700,1134,1677,/* Скачать */,5,000,2008-04-04 14:07:30+00,0,0,4838,
1728,466,1705,/* 97. Tokyo Conspiration */,0,200.161.183.181,2008-04-08 14:28:58+00,0,0,12345,
1745,1143,1722,"This page has been spammed too much, so it's being protected.",10,Chronoluminaire,2008-04-10 22:19:18+00,0,0,325,
1746,1143,1722,"Protected ""[[Talk:renpy/doc/reference/functions/im.matrix.invert]]"": Try a block to unregistered users as an anti-spam measure. If this still gets spammed, consider setting full protection. [edit=autoconfirmed:move=autoconfirmed]",10,Chronoluminaire,2008-04-10 22:20:41+00,1,0,,
1747,466,1723,/* Ren'Py Games 76+ */,6,DaFool,2008-04-14 01:07:30+00,0,0,13031,
1748,1144,1724,"",6,DaFool,2008-04-14 01:08:11+00,0,0,0,
1749,416,1725,/* Games 76+ */,6,DaFool,2008-04-14 01:09:21+00,0,0,4059,
1750,416,1726,/* Ren'Py Games */,6,DaFool,2008-04-14 01:14:13+00,0,0,4108,
1751,1145,1727,New page: == Ren'Py Games 100+ == See [[../Ren'Py Games/]] for more games created using Ren'Py.  === 101. Trepanation ===  {{floatright}} [[Image:trepanation01.png]] {{end}}  A rash of recent suicid...,6,DaFool,2008-04-14 01:16:33+00,0,0,980,
1752,1146,1728,"",6,DaFool,2008-04-14 01:17:05+00,0,0,0,
1753,1145,1729,/* Ren'Py Games 100+ */,6,DaFool,2008-04-14 01:17:59+00,0,0,980,
1754,416,1730,/* Games 100+ */,6,DaFool,2008-04-14 01:18:57+00,0,0,4108,
1755,194,1731,"/* Menu Statement */ Add description of ""set"" clauses, as these don't seem to be documented anywhere on the wiki, somewhat bogglingly. Please check for correctness, especially my pseudo-BNF.",10,Chronoluminaire,2008-04-16 11:27:15+00,0,0,31112,
1756,466,1732,/* Ren'Py Games 76-100 */,6,DaFool,2008-04-19 08:31:20+00,0,0,13142,
1757,194,1733,Removing all content from page,0,213.229.1.62,2008-04-21 14:30:49+00,0,0,0,
1758,194,1734,Undo revision 1757 by [[Special:Contributions/213.229.1.62|213.229.1.62]] ([[User talk:213.229.1.62|Talk]]) - reinstate page content,10,Chronoluminaire,2008-04-21 16:25:04+00,1,0,31112,
1759,167,1735,"",1,PyTom,2008-04-22 18:31:43+00,0,0,2303,
1760,40,1736,/* Configuration Variables */,0,193.198.70.48,2008-04-23 10:27:38+00,0,0,22415,
1761,1145,1737,/* Ren'Py Games 101+ */,6,DaFool,2008-04-24 09:12:19+00,0,0,1529,
1762,1147,1738,"",6,DaFool,2008-04-24 09:12:35+00,0,0,0,
1763,416,1739,/* Games 101+ */,6,DaFool,2008-04-24 09:13:04+00,0,0,4144,
1764,40,1740,/* Occasionally Used */,0,24.47.49.222,2008-04-27 18:53:07+00,0,0,22669,
1765,1148,1741,New page: Pages updated for Ren'Py 6.6.2.,0,24.47.49.222,2008-04-27 18:53:28+00,0,0,31,
1766,184,1742,/* Main Menu */,0,24.47.49.222,2008-04-27 19:56:36+00,0,0,6839,
1767,184,1743,/* Main Menu */,0,24.47.49.222,2008-04-27 19:56:57+00,0,0,6859,
1768,1149,1744,New page: ''(changed in {{{1}}})''[[Category:Changed in {{{1}}}]],0,24.47.49.222,2008-04-27 19:59:05+00,0,0,55,
1769,184,1745,/* Game Menu */,0,24.47.49.222,2008-04-27 20:00:30+00,0,0,7013,
1770,1150,1746,"New page: <noinclude> = layout.imagemap_main_menu = </noinclude> [[Image:imagemap_main_menu.jpg|thumb]] {{func|n=layout.imagemap_main_menu|p=ground, selected, hotspots}}  ''ground'' - The ground ima...",0,24.47.49.222,2008-04-29 02:40:53+00,0,0,1138,
1771,1150,1747,"",0,24.47.49.222,2008-04-29 02:41:05+00,0,0,1136,
1772,1151,1748,An example of [[layout.imagemap_main_menu]] in action.,1,PyTom,2008-04-29 02:43:04+00,0,0,54,
1773,7,1749,removed disclaimer now that we're more stable.,1,PyTom,2008-04-29 02:44:07+00,0,0,891,
1774,733,1750,/* main_menu layouts */,1,PyTom,2008-04-29 02:44:26+00,0,0,8419,
1775,1078,1751,New section: [[Talk:renpy/Ren'Py Games#List re-design/-ordering |List re-design/-ordering ]],0,78.94.150.151,2008-04-29 17:15:30+00,0,0,719,
1776,1152,1752,The original Eileen.,1,PyTom,2008-04-30 03:58:45+00,0,0,20,
1777,1078,1753,/* List re-design/-ordering */,1,PyTom,2008-04-30 05:51:35+00,0,0,975,
1778,1153,1754,automatically generating redirect,1,PyTom,2008-05-01 02:27:58+00,1,0,62,
1779,1154,1755,automatically generating redirect,1,PyTom,2008-05-01 02:28:00+00,1,0,61,
1780,1155,1756,automatically generating redirect,1,PyTom,2008-05-01 02:28:01+00,1,0,35,
1781,1156,1757,automatically generating redirect,1,PyTom,2008-05-01 02:28:01+00,1,0,70,
1782,391,1758,-24,0,78.129.202.17,2008-05-02 00:24:21+00,0,0,187,
1783,486,1759,1995,0,147.102.5.3,2008-05-02 00:51:33+00,0,0,187,
1784,486,1760,Undo revision 1783 by [[Special:Contributions/147.102.5.3|147.102.5.3]] ([[User talk:147.102.5.3|Talk]]),0,201.246.158.35,2008-05-02 01:54:01+00,0,0,3118,
1785,1145,1761,/* Ren'Py Games 101+ */,6,DaFool,2008-05-02 14:25:57+00,0,0,1919,
1786,1145,1762,/* Ren'Py Games 101+ */,6,DaFool,2008-05-02 14:27:31+00,0,0,1942,
1787,1157,1763,"",6,DaFool,2008-05-02 14:27:51+00,0,0,0,
1788,416,1764,/* Games 101+ */,6,DaFool,2008-05-02 14:28:24+00,0,0,4170,
1790,391,1766,rdhjZAtWK,0,78.129.202.17,2008-05-02 16:43:38+00,0,0,1784,
1791,391,1767,"",0,124.107.144.132,2008-05-02 17:04:06+00,0,0,12342,
1792,391,1768,-24,0,78.129.202.17,2008-05-02 17:23:23+00,0,0,1910,
1793,391,1769,Undo revision 1792 by [[Special:Contributions/78.129.202.17|78.129.202.17]] ([[User talk:78.129.202.17|Talk]]),0,99.144.161.189,2008-05-02 18:18:10+00,0,0,12342,
1794,391,1770,-24,0,78.129.202.17,2008-05-02 18:22:25+00,0,0,1696,
1795,391,1771,I don't think so.,0,99.144.161.189,2008-05-02 18:35:07+00,0,0,12342,
1796,391,1772,-24,0,78.129.202.17,2008-05-02 18:53:28+00,0,0,1716,
1866,391,1842,imcGjlYFgoJoRcXNNZM,0,78.129.202.17,2008-05-04 05:47:48+00,0,0,3453,
1797,391,1773,Undo revision 1796 by [[Special:Contributions/78.129.202.17|78.129.202.17]] ([[User talk:78.129.202.17|Talk]]),0,99.144.161.189,2008-05-02 19:04:59+00,0,0,12342,
1798,391,1774,-24,0,78.129.202.17,2008-05-02 19:22:16+00,0,0,1850,
1799,391,1775,Undo revision 1798 by [[Special:Contributions/78.129.202.17|78.129.202.17]] ([[User talk:78.129.202.17|Talk]]),0,99.144.161.189,2008-05-02 19:34:20+00,0,0,12342,
